probe_long_Anolis_Amelogenin_Exon_2_1_120,NW_013658089.1,325093,325167,85.333,75,11,0,43,117,1.62E-15,86
probe_long_Anolis_Amelogenin_Exon_2_1_120,NW_013658089.1,323788,323832,86.667,45,6,0,1,45,2.75E-06,55.4
probe_long_Anolis_Amelogenin_Exon_2_1_120,NW_013658464.1,411934,411962,90,30,1,2,86,114,9,33.7
probe_long_Anolis_Amelogenin_Exon_2_1_120,NW_013657828.1,1073943,1073960,100,18,0,0,16,33,9,33.7
probe_long_Anolis_Amelogenin_Exon_2_1_120,NW_013658352.1,243171,243154,100,18,0,0,102,119,9,33.7
probe_long_Anolis_CD36_exon_1_1_120,NW_013657714.1,132972,133001,90,30,3,0,90,119,0.061,41
probe_long_Anolis_CD36_exon_1_1_120,NW_013659447.1,244698,244725,89.286,28,3,0,64,91,0.74,37.4
probe_long_Anolis_CD36_exon_1_1_120,NW_013660469.1,79273,79306,82.353,34,6,0,55,88,2.6,35.6
probe_long_Anolis_CD36_exon_1_1_120,NW_013658924.1,222009,222032,91.667,24,2,0,88,111,2.6,35.6
probe_long_Anolis_CD36_exon_1_1_120,NW_013658982.1,83234,83257,91.667,24,2,0,78,101,2.6,35.6
probe_long_Anolis_CD36_exon_1_1_120,NW_013659154.1,197395,197372,91.667,24,2,0,1,24,2.6,35.6
probe_long_Anolis_CD36_exon_1_1_120,NW_013657684.1,1279675,1279693,100,19,0,0,7,25,2.6,35.6
probe_long_Anolis_CD36_exon_1_1_120,NW_013660266.1,55560,55542,100,19,0,0,92,110,2.6,35.6
probe_long_Anolis_CD36_exon_1_1_120,NW_013657717.1,1354611,1354636,88.462,26,3,0,77,102,9,33.7
probe_long_Anolis_CD36_exon_1_1_120,NW_013657735.1,135231,135206,88.462,26,3,0,32,57,9,33.7
probe_long_Anolis_CD36_exon_1_1_120,NW_013660771.1,1252,1277,88.462,26,3,0,32,57,9,33.7
probe_long_Anolis_CD36_exon_1_1_120,NW_013658264.1,16443,16465,91.304,23,2,0,97,119,9,33.7
probe_long_Anolis_CD36_exon_1_1_120,NW_013658299.1,166262,166240,91.304,23,2,0,83,105,9,33.7
probe_long_Anolis_CD36_exon_1_1_120,NW_013658676.1,108279,108257,91.304,23,2,0,98,120,9,33.7
probe_long_Anolis_CD36_exon_1_1_120,NW_013661515.1,13321,13299,91.304,23,2,0,44,66,9,33.7
probe_long_Anolis_CD36_exon_1_1_120,NW_013658062.1,715260,715280,95.238,21,1,0,91,111,9,33.7
probe_long_Anolis_CD36_exon_1_1_120,NW_013659683.1,67370,67387,100,18,0,0,19,36,9,33.7
probe_long_Anolis_CNGA1_Exon_2_1_120,NW_013658663.1,196879,196942,79.104,67,11,1,3,69,7.88E-07,57.2
probe_long_Anolis_CNGA1_Exon_2_1_120,NW_013657937.1,429299,429274,92.308,26,2,0,46,71,0.21,39.2
probe_long_Anolis_CNGA1_Exon_2_1_120,NW_013658636.1,350524,350483,80.435,46,5,2,20,65,0.74,37.4
probe_long_Anolis_CNGA1_Exon_2_1_120,NW_013660565.1,78430,78463,85.714,35,4,1,41,75,0.74,37.4
