Anolis_ABCA4_Exon_3_1_120,AZIM01000186.1,85.833,120,17,0,1,120,295125,295006,9.36E-32,141
Anolis_ABCA4_Exon_3_1_120,AZIM01000128.1,75.294,85,21,0,1,85,5776,5692,2.51E-07,59.9
Anolis_ABCA4_Exon_3_1_120,AZIM01000303.1,89.655,29,2,1,63,91,123640,123667,2.9,36.5
Anolis_ABCA4_Exon_3_1_120,AZIM01112373.1,92.308,26,1,1,10,35,186,210,2.9,35.6
Anolis_ABCA4_Exon_3_1_120,AZIM01003010.1,100,19,0,0,9,27,269583,269565,2.9,35.6
Anolis_ABCA4_Exon_3_1_120,AZIM01002871.1,92.308,26,1,1,10,35,79885,79909,2.9,35.6
Anolis_ABCA4_Exon_3_1_120,AZIM01001506.1,86.207,29,4,0,48,76,310461,310489,2.9,35.6
Anolis_ABCA4_Exon_3_1_120,AZIM01001414.1,100,19,0,0,75,93,208157,208139,2.9,35.6
Anolis_ABCA4_Exon_3_1_120,AZIM01001351.1,91.667,24,2,0,70,93,146627,146604,2.9,35.6
Anolis_ABCA4_Exon_3_1_120,AZIM01000814.1,92.308,26,1,1,10,35,442158,442134,2.9,35.6
Anolis_ABCA4_Exon_3_1_120,AZIM01000524.1,100,19,0,0,76,94,617747,617765,2.9,35.6
Anolis_ABCA4_Exon_3_1_120,AZIM01000360.1,100,19,0,0,72,90,634266,634284,2.9,35.6
Anolis_ABCA4_Exon_3_1_120,AZIM01000187.1,100,19,0,0,46,64,423901,423919,2.9,35.6
Anolis_ACTB_Exon_1_1_120,AZIM01007467.1,76.154,130,20,1,1,119,324,453,8.21E-20,101
Anolis_ACTB_Exon_1_1_120,AZIM01001885.1,78.182,110,24,0,4,113,150568,150459,4.25E-17,91.5
Anolis_ACTB_Exon_1_1_120,AZIM01000144.1,83.133,83,14,0,31,113,769388,769470,5.18E-16,87.8
Anolis_ACTB_Exon_1_1_120,AZIM01000013.1,76.991,113,26,0,1,113,1144794,1144682,5.18E-16,87.8
Anolis_ACTB_Exon_1_1_120,AZIM01004047.1,71.287,101,29,0,10,110,3876,3976,3.73E-05,52.7
Anolis_ACTB_Exon_1_1_120,AZIM01000781.1,92,25,2,0,64,88,164615,164591,0.82,37.4
Anolis_ACTB_Exon_1_1_120,AZIM01005948.1,95.455,22,1,0,45,66,52016,52037,2.9,36.5
Anolis_ACTB_Exon_1_1_120,AZIM01008605.1,92.308,26,1,1,95,119,10932,10957,2.9,35.6
Anolis_ACTG1_exon_1_1_120,AZIM01000013.1,96.667,120,4,0,1,120,1144794,1144675,1.14E-49,199
Anolis_ACTG1_exon_1_1_120,AZIM01003362.1,74.107,112,29,0,4,115,60074,60185,3.98E-11,72.5
Anolis_ACTG1_exon_1_1_120,AZIM01007467.1,70.968,124,25,1,1,113,324,447,4.85E-10,68
Anolis_ACTG1_exon_1_1_120,AZIM01003541.1,72.973,111,30,0,3,113,115405,115295,1.69E-09,66.2
Anolis_ACTG1_exon_1_1_120,AZIM01004047.1,77.778,54,12,0,28,81,10435,10488,0.006,44.6
Anolis_ACTG1_exon_1_1_120,AZIM01000856.1,86.667,30,4,0,46,75,327812,327783,0.82,37.4
Anolis_ACTG1_exon_1_1_120,AZIM01002504.1,95.455,22,1,0,13,34,236632,236611,2.9,36.5
Anolis_ACTG1_exon_1_1_120,AZIM01002265.1,95.455,22,1,0,22,43,115641,115662,2.9,36.5
Anolis_ACTG1_exon_1_1_120,AZIM01025095.1,100,19,0,0,1,19,1224,1242,2.9,35.6
Anolis_ACTG1_exon_1_1_120,AZIM01002560.1,82.353,34,6,0,26,59,87505,87538,2.9,35.6
Anolis_ACTG1_exon_1_1_120,AZIM01000999.1,86.207,29,4,0,22,50,562339,562367,2.9,35.6
Anolis_ACTG1_exon_1_1_120,AZIM01000007.1,89.286,28,1,1,32,57,77824,77797,2.9,35.6
Gallus_AHR_exon_1_1_120,AZIM01001923.1,80,120,24,0,1,120,20293,20174,1.58E-22,109
Gallus_AHR_exon_1_1_120,AZIM01004461.1,85.294,34,3,1,2,35,17376,17345,0.82,37.4
Gallus_AHR_exon_1_1_120,AZIM01001572.1,92,25,2,0,91,115,118550,118574,0.82,37.4
Gallus_AHR_exon_1_1_120,AZIM01005339.1,95.455,22,1,0,12,33,20795,20774,2.9,36.5
Gallus_AHR_exon_1_1_120,AZIM01004864.1,95.455,22,1,0,20,41,20871,20850,2.9,36.5
